"","QRICH1","SLC1A4","ABCA7","ATAD3A","SLC35A4","AGR2","GCN1","SLC3A2","DELE1","SLC7A11","ATF4","HERC5","SLC7A5","ARIH1","NARS1","RPAP2","APAF1","BATF2","BBC3","EIF2S1","BCL2","BATF3","BIRC2","BOK","OMA1","BIRC3","EIF2AK1","BIRC5","IMPACT","ATG3","NFE2","ATG5","NFE2L3","ATG7","CREBZF","GABARAP","EIF2AK4","GABARAPL2","CEBPE","NBR1","EIF2AK3","FOSL1","SQSTM1","FOS","ASNS","CREB3","BECN1","NFE2L2","EIF2AK2","JUN","MAP3K20","BATF","MAF","CEBPD","MAP1LC3A","LIG4","SLC38A2","DDB1","IRGM","CEBPG","DDB2","CEBPB","DDIT4","JUNB","ATF6","TMED2","HSPA5","CEBPA","NCK1","DDIT3","PIK3CA","MAFB","AKT1","IBTK","NCK2","MTOR","ACTG1","EIF2B1","EIF2S3","PPP1CA","RPL7","PTPN1","SESN2","WARS1","BCL2L11","PTPN2","ERN1","ERO1A","PPP1R15A","PPP1R15B","TRIB3","XBP1","TMEM33","ERCC1","ERCC2","ERCC3","GADD45A","BNIP3L","ATF3","ATF5","CBX4","EGLN2","EGLN3","LMO4","NFKB1","TFE3","TFEB","TXNIP","BIRC7","NAIP","NUPR1","PMAIP1","SIAH1","SIAH2","TNFRSF10B","XIAP","ATG10","ATG12","ATG16L1","GDF15"
"BNIP3L",0.0720691037911225,-0.451494596271146,-0.223764765274457,-0.562142420609435,-0.336264188964733,0.215905028686184,-0.63143719370065,-0.141867783015982,0.140002927680032,-0.534077201897864,-0.0109934549974504,-0.00153338421412954,-0.167890031107017,0.0416649192301948,-0.41751498116882,-0.0430068712182708,-0.207895442866755,0.105616700540206,0.387782829402634,-0.372324908987918,0.330671163876417,-0.261509848178306,0.0427364737509104,0.294943848808121,-0.071297568165735,-0.0536330923078507,-0.0113118494529542,-0.516271527549244,-0.0740017648409436,-0.20365030706669,-0.107894615468281,-0.294775716968524,-0.191709764643256,-0.322045408135513,0.187499756788705,0.675970975507357,-0.420610179732464,0.435302103138785,0.0208632002005514,0.353242514633683,0.286791914095096,-0.247090732660602,0.334745999380283,0.0660487572975944,-0.35425690245474,-0.481605632322473,-0.18859343841734,0.109510297091298,0.122191376253759,0.422228990914842,0.194223129420501,-0.222997461079003,0.575275750742843,0.0584623345610131,0.0934437495640467,-0.268995953801227,-0.385762805948449,-0.055588108148451,0.2467089066667,-0.134771975424515,0.104369432537837,0.440281234338313,-0.127829569631685,0.347766394776283,-0.151582208125419,-0.107323345366958,-0.169678234737301,0.107827556257276,0.17874570921718,0.276323564515348,0.109308767742139,0.473640647584111,-0.390010460370281,-0.24276344652901,0.284763472548576,-0.573076295333751,-0.0700207167751847,-0.328176591191578,-0.0694567550593286,-0.471984028406606,0.372189315450919,-0.515562346515903,-0.258269884093387,-0.198986952127636,0.455397939162892,-0.191913022290869,0.183622562675928,0.648005259515431,0.39324234433102,-0.089732021071327,0.0613238973437138,-0.138986035667468,-0.322117222622356,0.0275222524214801,-0.0529531989971354,0.202747869648694,-0.0644228922029246,1,0.24085922069512,-0.0385112541435052,0.0115454580985335,0.140848610021318,0.457640664871985,0.282944779413967,0.0860331850867203,-0.0652576187725414,0.135185555142609,-0.0860430663204671,0.12177358576814,0.0593095986708013,0.173115235281372,-0.391795707273004,0.461072195775052,0.223582481190652,-0.0860491840648421,0.152300174896461,-0.0223710524518542,0.275238002580722,-0.402286084844438,0.100962312844363
"ATF3",-0.0242266688684651,0.0632293338218579,0.0749325589040383,-0.110670532268102,-0.416326647220536,0.0629485531025865,-0.23863205844296,0.139159599227424,0.127879392805682,-0.078170701972289,0.268371623612505,0.259332891488289,0.0227699579402375,0.252246069597074,-0.151303340163997,-0.020110003130686,-0.174761199151927,-0.124791845682826,0.336410748974508,-0.248791290859732,0.217630338541159,0.203019424351301,-0.0128307278688441,0.0737036628011253,0.000999380688501662,-0.0721139358139585,-0.0528242892614888,-0.256686619556123,0.0345723556806497,0.000256185227174497,0.0208887492179632,-0.182595763497986,0.203144431092133,-0.18985368914539,0.0816758883466771,0.266273383158461,-0.220441249064441,-0.0518729159190105,0.0583059442011394,-0.0193721790489864,0.157470674724259,0.210388710692357,0.279781739215399,0.152748409041053,-0.197402525390668,0.0136868012915199,-0.0534756451190226,0.247618453798726,0.100696875077225,0.191008420887173,0.335553143846993,-0.0255853629136185,0.0350272422311712,-0.262786876371545,-0.0731179748495314,-0.208639827143552,-0.0501244347918254,0.103166852760019,0.0877820587396058,0.136935742713385,0.0370215084982212,0.275937919311578,-0.0551104758845832,0.286142053621924,-0.165867672705461,-0.135477289582615,0.261412030274845,0.0812645492656046,-0.0635096535814942,0.3171275514275,-0.142963570978837,0.0938093176002592,-0.264833790138546,0.0533537569614184,-0.00320148730622758,-0.115732860162408,0.158120044116442,-0.374081184124101,-0.0216864355675566,-0.272640922326653,0.0399049282435446,-0.21034011700647,0.215661853626103,-0.0955109845723444,0.216797478943939,-0.0268017671551047,0.359472558927331,0.123377153195856,0.378376365119126,0.475628903303512,0.286916280322338,0.168139485896478,-0.0171186709065551,-0.103040798557758,0.154355096875876,0.0210699525853613,0.261000267561599,0.24085922069512,1,0.364239280745311,0.3582521328844,0.0541472473864351,0.0128404761219163,0.310302479494726,-0.194449322959939,0.0463438821739328,0.0401080248668427,-0.315567965100704,0.151816323732927,-0.0160299348991853,0.0195661497705757,0.151665471575817,0.292880231741297,0.27112732960214,0.21741423684545,0.335298351509716,0.0939272486562548,-0.0648334378398156,0.0279722360470689,0.334392844106614
"ATF5",-0.112838107407487,0.219674878427157,0.202906550545815,0.0833547501393588,-0.155746173793744,0.0216212107988943,0.020953953412887,0.000243261068748483,0.248002561316011,-0.125801228613286,0.122579958717864,0.114374859254596,-0.264730931613536,0.0455803895594808,0.019484039356538,0.0158431702008569,-0.236064454685713,-0.204139861480176,0.0409261373903094,-0.0618795147636979,0.0170766191955292,0.258068430976264,-0.0987595689409972,-0.329989284106064,0.340462021670555,0.073566823742129,0.150135899908616,-0.0800613020190568,-0.0133018853568274,0.0448857766566583,-0.0252203133673832,-0.132256489915164,0.041273554977331,-0.0903038235783324,-0.114342186783185,0.0378369489304635,-0.310983112067477,-0.0600077295225169,0.13564596568562,-0.0668011550552075,0.250735394583139,0.0912600734441145,0.184608734399735,-0.00779511192406052,-0.143243216148355,-0.0257990268415788,-0.119489946376787,0.183955783314645,-0.00259842496404007,-0.00832743838285971,0.0101053661355284,-0.0257159907973541,-0.0441469309773679,-0.118880133675517,0.0138738196585606,-0.114046108659707,0.135009712534083,0.199564371554658,-0.108760102009881,0.0906927337634371,-0.141206862353324,0.165910608479482,0.0471923440150124,0.121424640184697,-0.12283424998918,0.0626457717259494,0.255647072220798,-0.00833370196340245,-0.0597157020753599,0.214207623832165,-0.116334839111085,0.0915164666915432,-0.170423384959214,0.123275501528094,-0.0643463014696816,-0.00915292022405897,0.0892110767715637,-0.246412138567503,0.437836824620117,-0.131502314908358,-0.00164689213968436,-0.0773888827964975,0.158350033968626,0.112182328951422,0.104226795598724,0.060410493156521,0.418631798529442,0.0889250031079504,0.11747733695748,0.119261047929994,0.280569986424077,0.21838554343585,0.180650329462652,0.0499256235369088,0.157841404280932,-0.28036346087749,0.172127313690914,-0.0385112541435052,0.364239280745311,1,0.173640127752142,-0.0630945737692083,0.0883783994667555,0.404699325482818,-0.021317206792805,0.00313344675090216,-0.0825972452216175,-0.370404698155113,0.223485509602906,0.0508367082907112,0.0287209222729395,-0.078995747854357,0.0907634860157851,0.146128115755099,0.0741500769692832,0.365730555689707,-0.0378510421327764,-0.16626489573287,-0.012984428001054,0.239228070957145
"CBX4",-0.0428022548233174,0.34694869282198,0.10535668565281,0.125129627044478,-0.407268362402769,0.0591636973328606,-0.0162383912768412,0.604558757176111,0.145870595936863,0.253531008121702,0.571728560954647,0.222154473158743,0.332411259629583,0.317949029851087,-0.146589259198571,-0.395230331962278,-0.356413441644449,-0.35387630113654,0.473378273439626,0.0987137917838313,0.257961358408367,-0.0317388756421811,-0.115587901222773,0.0933040951996571,0.00821757147806026,0.0767733254283791,-0.00417340648989489,-0.20355978276926,-0.197504288347055,0.419330186527211,-0.0104047051431962,0.114878418999614,0.162169657520514,-0.188453190158735,0.050931778605217,0.167611061601618,-0.0618111713118333,-0.0290000386815023,-0.0709844696201764,0.325666851462054,-0.0801566023342654,-0.121409393539302,0.140948013035936,-0.439453403846683,0.326914478361671,0.425851467644072,0.185108404523141,0.556227189232921,-0.085212563265481,-0.189171210703359,0.278043432709849,-0.0204496653796352,-0.21521860245806,0.00590748404225253,0.324144351459389,-0.231222445685412,0.0583386547351301,-0.0137679893929949,-0.0473935325754457,0.337502716562245,0.311554331912641,0.442337238352439,0.136359293484373,-0.276252215029227,0.142639349037035,0.0354970418227095,0.442260303401645,-0.038669748002485,0.253167539077665,0.607628735894817,-0.279555169663701,-0.104036296248976,0.146577711373256,0.210364769040955,0.013976476308396,0.189753704622252,0.432486771181214,-0.0893747096241258,0.104612551742381,-0.317089580939983,0.240345492303481,0.0169801440782132,0.20739815459661,-0.0274950073150786,0.143537641456595,0.300688282552703,0.605518398039831,-0.260035103962315,0.62148916786779,0.30259634608969,0.557132998404334,0.504719017788432,0.412292963936465,0.143203319982273,0.480383514648625,0.199601363641754,0.694759082827874,0.0115454580985335,0.3582521328844,0.173640127752142,1,0.213723046390884,-0.252732570079667,0.263625270815996,-0.401831403664087,0.525248364079931,0.43813675099005,-0.258986110089226,0.030479700362162,-0.499190950022077,0.478900601757042,0.176823055618014,0.279198805064508,0.671412274237779,0.56226445486607,0.395410291243699,0.0187024673039036,0.00343310397203797,0.29672264953468,0.74583462633966
"EGLN2",0.203380449107594,-0.32990161270135,-0.130000678242691,0.194635539263605,-0.304937636226052,0.0728512414700766,-0.0417975829783461,0.224721624499009,-0.102456656750248,-0.265301094014649,0.192864659442551,-0.036546119995691,0.0393218494847192,-0.253400687292174,-0.282225077181109,-0.402889701602529,-0.166465951642865,0.124948175820228,0.395146118364676,-0.0208309268711626,0.36676267115015,0.0633058715045536,-0.317364261334966,0.238617621348629,-0.269351419164756,-0.0896898549336586,-0.248281105477141,0.0356904281461341,-0.297696869918978,0.345528926754611,-0.0507169430510053,-0.0687665407570903,0.0364848842970683,0.229977772374836,0.0243214471476886,0.347025586406261,-0.0225473233902778,-0.0313374416211768,0.0631410617730702,0.199727360809795,-0.188941680925715,-0.0187631364313708,0.430033021697952,-0.309005329276764,-0.118335937880423,0.0700558819430779,0.229967638202067,0.03461228339426,-0.0500101050859859,-0.019922707875182,0.0183512806859277,-0.0186003464902193,0.351414310599184,-0.00494943481114406,0.114337458478941,-0.480702501866903,-0.476604445159283,0.0685045457143709,-0.0358637281829209,-0.0387391752978004,0.0195176468927455,0.573399956185597,-0.262449499033114,-0.138849963703328,-0.364046199724007,-0.113965868302361,0.141430314627422,0.114090932829196,0.18868997357336,0.38557486620186,-0.446216017364316,0.0926724893476252,0.0766659183279407,-0.132590678281951,0.197165785629501,-0.110319503307825,0.290634285790767,-0.118537280936077,0.0205988734768797,0.0520378172126913,0.258113705070662,-0.269648940456976,-0.122909194296343,-0.0269461050070898,0.291390318422623,0.0689428531499371,0.0825307627137471,-0.0412900800814682,0.492851974606231,-0.0160246204668739,0.145412391716673,0.0826035986795262,0.00619849526955957,0.23328615309961,0.301460144232163,0.161835641387836,0.0662076175079142,0.140848610021318,0.0541472473864351,-0.0630945737692083,0.213723046390884,1,-0.100874644166325,0.130615289081476,0.314546340135286,0.347233182912768,0.251939442319345,-0.126709454182587,0.048962602805085,-0.408970135575957,0.370856268876183,-0.0673024266336382,0.305905153174206,0.092740205623744,-0.0195979432691429,0.0285741132163158,-0.0813432476082359,0.144453905420533,-0.0235567747982103,0.276250314564464
"EGLN3",-0.27764579618316,-0.280828631158397,-0.14865108087964,-0.489308945291151,-0.104599370354472,0.158561657704289,-0.469508909434051,-0.418373990332102,0.0682579073161191,-0.614694048064238,-0.299049028480259,-0.0171113996372115,-0.422064022771382,-0.320389505791914,-0.41348870911165,0.358479845909766,0.124692725625593,-0.0789257140209224,0.0822497814376903,-0.498903416996094,0.132591600659548,-0.0513382528281165,-0.206239368822175,0.252291326144958,0.00922835101564068,-0.0120722404036237,-0.32149250850198,-0.248294282479145,-0.294452872976001,-0.509532709582144,-0.14393123690358,-0.456636388818157,-0.0536817351316687,-0.348340659178991,0.293109128148961,0.103453999560857,-0.543547270088736,0.0483124492161521,0.0556565618958152,-0.0724972304913679,0.238739171283501,-0.284334082594859,-0.115892654842985,0.247845604058538,-0.389301484738335,-0.355882954836647,-0.539543537329191,-0.187022048127484,-0.260020669532013,0.515203582446264,0.0260793380142782,-0.05669575155135,0.423430434138369,0.23161636642149,-0.0779915892518804,-0.170183600152258,-0.14126753749246,-0.494373547079022,0.329858643617929,-0.176285670489262,-0.117343097265129,0.0189625888715794,0.150548222234872,0.38900516193168,-0.332754320252671,-0.404445403639688,-0.264899449553231,0.144084612601361,-0.218371633915161,0.128501188033555,-0.0237085186315865,0.421523649494519,-0.329825045115082,-0.497669019533488,0.2965698113152,-0.655448313426845,-0.29387334256849,-0.255535195443201,-0.235047981810389,-0.444263974962764,-0.134845518875529,-0.374640474206619,-0.314006980024933,-0.351838973937766,0.300278277343623,-0.214838341951319,0.179014933973613,0.520517888833246,0.0858181339622622,-0.0623606234575932,-0.129984396311873,-0.249214819312549,-0.527841614308476,-0.0513907151796828,-0.341491645556794,-0.181005761128246,-0.28430577915884,0.457640664871985,0.0128404761219163,0.0883783994667555,-0.252732570079667,-0.100874644166325,1,0.114379513009772,0.0144780817150044,-0.460342861553135,0.183909350036594,-0.219200028337646,0.408930782560411,0.317204019265915,-0.180341531187105,-0.278470773514906,0.207107010530541,0.0916641992213637,-0.433926002359423,-0.0864098377563171,0.140529307431686,-0.185903835154496,-0.334079947769207,-0.153814546022981
"LMO4",0.0204231292085807,0.052392658616155,-0.230379221161087,-0.151284908405955,-0.376426857180347,0.104100914035486,-0.28628372918381,0.221967972335077,0.230085563329007,-0.010766991281086,0.507832088377338,0.125810995070056,0.076093558036058,-0.0116998443461709,-0.0464846373801718,-0.0739991996184278,-0.114697259544571,-0.112304301230706,0.375599521159156,-0.119053894408444,0.252054713308579,0.107825945891696,-0.0610566027656716,0.231532164591742,-0.0388386236319652,-0.174515778141734,0.117682799028504,-0.313360157011535,0.15354221668709,0.0250726220697776,-0.0956426783527539,-0.0216854266123922,0.0297433294257188,-0.106452205107664,0.0785069101367471,0.357842035728131,-0.381591514718347,0.0941563475680741,-0.00961502264731513,0.144526107786433,0.0956518438604438,-0.1443159414787,0.294737809962903,-0.0425204070544746,0.120197197693736,-0.205961907799556,-0.14560428155504,0.398309359165345,0.0399985583430113,0.136107718357687,0.334484859291242,-0.157208316235976,0.314538722834675,-0.100186995379446,0.0768158998999877,-0.219433709687547,-0.208474295495123,0.130288182800265,0.0507697485173287,0.44411857953013,-0.0269629267056475,0.275979860293977,-0.0928796496906506,0.0917054202882623,-0.175758104047857,0.105625595769058,0.242452456572861,-0.0539069170753175,0.00175690378659688,0.361239360031533,-0.0598175356972838,0.160826253180195,-0.282016388823207,0.21787024660855,0.393353123812857,-0.131218832414125,0.213517749686914,-0.268278545259801,0.208870882680492,-0.241918361443663,0.326879615478898,-0.388951695162082,0.247924648171701,0.301506056241335,0.429820018008925,-0.123024644351394,0.4585696971616,0.0890862349189827,0.286411616471006,0.183188964548651,0.509405284819246,0.420768774573344,-0.0472114266998153,0.056358406398321,0.234685496932851,0.115057090996627,0.0493622149777433,0.282944779413967,0.310302479494726,0.404699325482818,0.263625270815996,0.130615289081476,0.114379513009772,1,-0.0341116465727295,0.170794722712571,0.0385443295241761,-0.28965952024921,0.0314342789625357,0.082447299146762,0.171342085670547,-0.0189101586148323,0.535627883036047,0.514390693484713,0.135073039776496,0.328118555203249,0.0458065153278529,-0.00240328270284258,-0.158942845400145,0.311926015713547
"NFKB1",0.353619103364763,-0.356916564080462,-0.0897302173492078,0.103933001400552,0.204989138079279,-0.0457708354966606,0.0796867002644996,-0.196947841416535,-0.109668832261945,-0.275037657757633,-0.188266393876314,-0.00741362616866616,-0.261495951847117,-0.339549035475559,-0.0730474286824992,-0.0615219879157882,-0.00430459112980293,0.491809856318898,-0.0137175980134535,0.0046278001711685,0.142688795855184,0.0549125341339351,-0.101573502738538,-0.199416398099381,0.00568948998456696,0.114754062290141,-0.0192851489870246,0.222036506498346,-0.0734230636128963,0.0801526290559022,0.0390954237937056,0.0445059989774146,-0.0926010757233178,0.306441137162341,-0.0370044997185716,0.0843565868026651,-0.0960527038874392,-0.0824453500155855,-0.0129472503852558,-0.0766748792210316,0.0784199301803764,0.0743498950400689,0.164697213198314,0.216177519768194,-0.171325576497174,-0.356120887243122,-0.0708402168911355,-0.145668095613419,0.182415170050121,0.0898540576154106,-0.207086723790433,-0.0595665150517889,0.493975488139329,0.142170151918794,-0.343063996833089,-0.12166074111158,-0.284632740357172,0.02826307946,-0.0744344022674164,-0.0398684391690007,-0.251938916769379,0.23339041884272,-0.208984989395364,0.277548121697722,-0.236645587370821,0.0244547601289113,-0.180397146043373,0.3131057909664,0.199400615154331,-0.175209871784447,-0.0622468836182456,0.368005798835957,-0.048421734696907,-0.169188203953542,0.0582441545896553,-0.112124401244674,-0.276784546741916,0.00588332054283717,0.112408033244952,0.289112979620763,0.0881449425294309,-0.224534455018623,-0.0581623819432753,0.175337530163292,0.250301231460422,0.0171969927850585,-0.299695999630307,0.0202501847181855,-0.00729426609615567,0.0280672401391431,-0.13927738964398,-0.039905341867874,-0.10036602696188,0.203141356253891,-0.222645572588723,-0.098087406504272,-0.334252796937918,0.0860331850867203,-0.194449322959939,-0.021317206792805,-0.401831403664087,0.314546340135286,0.0144780817150044,-0.0341116465727295,1,-0.0149851875748667,-0.0826642885109085,0.240332718394357,-0.0370353092268857,0.0597072148138752,-0.0884442886906965,-0.0870141837353168,0.109134340869334,-0.249522308862685,-0.354597843206367,-0.222068548443274,-0.206971234568016,0.0296621600003567,-0.289742428940348,-0.297016712079193
"TFE3",0.282241269104553,0.182129801624455,-0.0641660613482335,0.423799092716999,-0.303984824484896,0.047966566043306,0.293964896312545,0.523088018397394,-0.0541966926705873,0.191830701044866,0.345874662330695,-0.0115955923363226,0.395276816123696,0.134971090386261,-0.103684772302416,-0.599389837515011,-0.148175257690829,-0.0964100087347505,0.166157184313111,0.503149853801439,0.0555929444530602,0.0862931073584301,0.162941173008348,0.0333874870871143,-0.0389590285696121,0.103907419015929,0.329165409616805,0.192404339826766,-0.156773193797486,0.685251727449278,-0.065599292471348,0.364151637733362,0.126526484655245,0.201577920508996,-0.0928734664474539,0.199439864597442,0.23637940583333,0.0755582504722837,-0.0720149658489743,0.425588725324745,-0.379411922664448,0.132199996713619,0.188443587578121,-0.603277935197466,0.302289886843156,0.431356981660901,0.54580206734761,0.282285643892986,0.105644389975722,-0.38238589951559,0.10636629658601,-0.111720020290478,-0.184512717629561,-0.152208590647601,0.422529162623826,-0.336511388680806,-0.0653948645376089,0.351916541980711,-0.213263829837672,0.077280523356076,0.133107288831286,0.41487468893927,-0.149526587117749,-0.537302795610906,-0.0147857146990456,0.335176300327496,0.29053354490789,-0.111363199033018,0.290527902280089,0.350833527990189,-0.205221044170799,-0.286989323662368,0.40674705760994,0.288104575950441,-0.0257448717191435,0.283282111086038,0.58640795218157,0.176076809741356,0.305559421975064,0.141914335095298,0.320260692245844,0.100960358891784,-0.0864373491650411,0.043181800184154,-0.0856096566000375,0.298568610501746,0.173021883395724,-0.29025403912407,0.454847636536282,-0.0600490468367602,0.222084860154656,0.349120502321736,0.459585270005053,0.298858305552071,0.661847362847989,0.176481497345779,0.522225146530894,-0.0652576187725414,0.0463438821739328,0.00313344675090216,0.525248364079931,0.347233182912768,-0.460342861553135,0.170794722712571,-0.0149851875748667,1,0.30953309127009,-0.0702951383902002,-0.141340759149409,-0.693480801576814,0.325648616233262,0.062321567570334,0.11412838976871,0.320934991170857,0.342919229576559,0.302831922346565,-0.33230711200193,0.242664780101207,0.14056471795638,0.436199165160095
"TFEB",-0.0174569880143895,0.0761886358540914,0.0572303112266066,-0.0853509369905266,-0.312050788509629,0.0699751502100047,-0.128270017618487,0.208746585560709,-0.0648625119906147,-0.181496687799515,0.0663763207215661,0.0403070450063512,0.0565360121365056,0.0639979228401242,-0.40366946924547,-0.159302576283121,-0.186649344087567,-0.231348078974073,0.364011673680453,0.051636237784277,0.240519299879239,-0.125382887407852,-0.299564571658169,0.100903476491069,-0.0102370697866757,0.0635107764601588,-0.241407179565362,-0.104854681473021,-0.525898755756303,0.239366296212993,0.0425464815525492,-0.0193939567720954,0.210005243723658,-0.153080882087806,0.219221719090051,0.0772108200236549,-0.162543253474843,0.00492970319815437,0.0243879439407759,0.397945407491169,-0.234937644200293,-0.392864009322544,-0.079421993373401,-0.324515909853533,0.128819219267844,0.231636493640528,0.0903257383731419,0.0980387249292711,-0.269240482275945,0.0538748747321807,-0.041650326261968,0.0442689058472632,0.000859326733131664,0.285516190353379,0.321732524163478,-0.271571206153128,-0.016107620940359,-0.363054976132786,0.0819499833050399,-0.0179443328898393,0.125982366445314,0.436293065751869,0.219046204121194,-0.202928001120022,-0.204226225909958,-0.301401230759275,-0.137202002775081,0.161009747445447,0.151605502158715,0.435273859101199,-0.292712468208961,0.0356924247323445,0.175504807605293,-0.305293576288951,-0.0311197507098907,-0.158808602766493,0.168590022653366,-0.0401128560852476,0.00189676449828333,-0.350243553499918,0.139672364985093,-0.0438003253577083,-0.181728994321723,-0.312747258894749,0.205582919515253,0.269156072861552,0.372477891261761,-0.228395563597045,0.527597320392767,0.13524130484169,0.142321834127839,0.0977503099584111,0.0966682229576777,0.221847521284622,0.155587469406509,-0.0209428349587117,0.357598750925376,0.135185555142609,0.0401080248668427,-0.0825972452216175,0.43813675099005,0.251939442319345,0.183909350036594,0.0385443295241761,-0.0826642885109085,0.30953309127009,1,-0.0539695255280175,0.097806837479767,-0.417392525637179,0.28258336521531,-0.095208354931311,0.204166922766301,0.432045256993279,0.0567191015760662,0.0658727547336134,-0.078022153072721,-0.00316017850320726,0.104291271803022,0.422778598724031
"TXNIP",0.120038275676857,0.151311874498613,0.219430936795023,-0.163562419196635,0.406592232914473,-0.142950515294324,0.0666159795381968,0.0112457266888656,-0.0593289567808049,0.290055486746261,-0.242648851310378,-0.0567628756856701,0.169448666222477,0.165903571744945,0.317500721951612,0.0709381417934386,-0.009028996405647,0.266157061912822,-0.145055510750925,0.1162511302165,-0.255645859291656,-0.351431780751134,0.33026974851266,-0.196667449771056,0.102896346466661,0.21206050505777,0.176156950481382,-0.0197837441017681,0.0725387556674502,-0.0746820986069625,0.13110446017946,0.246529246060918,-0.305126562443074,0.0147306740508103,-0.240080240980422,-0.143191544555212,0.184508483833747,0.319945450401373,-0.179324862819729,0.0744521136312811,0.0997672669893575,-0.223216421491319,-0.0947344239409767,0.101299677541332,0.236744946208613,0.0608929628148722,0.233283135605858,-0.00669145984981062,0.20666799576101,0.0124102534535699,-0.284691970832695,0.174865149079321,-0.126222272948824,0.124715939308499,-0.0239148416618754,0.455839930832628,0.153485273301898,0.00480366232123719,-0.0563463088332957,0.079038706211507,0.200947751548753,-0.280060140588186,0.0645905262302263,0.0109534679857263,0.359440612218333,0.202219334436546,-0.26246125827195,0.0353671076247863,0.169114821111306,-0.307348863477482,0.466842824238276,-0.125325863370713,0.0769197877597825,0.00756871610643533,-0.295715538005073,0.185042335886348,-0.389145267368302,0.215019488764416,-0.0397810116385305,0.106823253776956,-0.149543671316681,0.278954928946433,0.188562041145425,0.296113930964801,-0.194058286829342,-0.117513841970645,-0.277543796781626,-0.17156950528722,-0.330196056209157,-0.0904363287484846,-0.140665308015072,-0.0763629289920592,0.0110796989292287,-0.0816782058713117,-0.390643493505889,0.0944017921380264,-0.146241288492632,-0.0860430663204671,-0.315567965100704,-0.370404698155113,-0.258986110089226,-0.126709454182587,-0.219200028337646,-0.28965952024921,0.240332718394357,-0.0702951383902002,-0.0539695255280175,1,-0.232017623445987,0.0551096437585854,0.141303951639693,-0.144457689941465,-0.3363601620605,-0.199206130750163,0.0399824409967547,-0.233874972331351,-0.0207761841584873,0.327866465533887,0.119863424583289,-0.206508320094919
"BIRC7",-0.231904148232802,-0.0599564371195231,0.0312293338177304,-0.0860706845710518,-0.170713626048783,0.169361763640634,-0.180256030705595,-0.0174756896075348,0.0880314192212121,-0.335797207731482,-0.0260161638189671,0.0898793141262084,-0.213511266062822,-0.160283486225686,-0.31177974962498,0.129493579415364,-0.0585688852807665,-0.0798676368378843,0.0892224245227384,-0.276037339476108,0.122184801433598,0.141670618360075,-0.229424459767874,-0.00485156555289817,0.0186194338555342,0.0322556307979784,-0.217063702189937,-0.0539691542124756,-0.308915645872681,-0.100318354303874,-0.0769458937835585,-0.294700618184558,0.0661099156587864,-0.239462159252963,0.0708047650248448,0.0609464137197967,-0.376005423490353,-0.0877549684832621,0.209390200204155,-0.201238662573672,0.119898759180653,-0.0501016247849753,0.0252583897550205,-0.0129483784559618,-0.24215804458494,-0.0758009678989173,-0.301257568109763,-0.0356934930633545,-0.0954617758042877,0.114851596031216,-0.0276994526114914,0.0366554050250673,0.203271211966356,0.0434594049637955,-0.0654762777279649,-0.243452564301854,-0.182319715624536,-0.304998413398218,0.219475952926161,-0.0612557008119925,-0.0532849477744766,0.142623654614048,0.033873303808862,0.127233773312862,-0.23676677092691,-0.199243850563994,0.141919953649898,0.098342925360368,-0.0827659054495134,0.227400308378612,-0.27483306294438,0.214755376492892,-0.194934510690582,-0.244547753771668,0.0379866230229372,-0.374708957883408,-0.0735801956808693,-0.271525005649145,-0.0566809997910009,-0.25261421903027,-0.102735831548808,-0.264213478690552,-0.104473464909536,-0.18509690698776,0.224587205095831,-0.0329864786544976,0.245959290874063,0.266865355838976,0.21980912349916,0.00136615956356441,0.112022150943015,0.0582356762182635,-0.0964739879034285,0.036250864584249,-0.0426205959302788,-0.174392101142849,0.0537329996239319,0.12177358576814,0.151816323732927,0.223485509602906,0.030479700362162,0.048962602805085,0.408930782560411,0.0314342789625357,-0.0370353092268857,-0.141340759149409,0.097806837479767,-0.232017623445987,1,0.0428903215750156,0.00768366802905888,-0.0934175906245755,0.140800704932219,0.125590782852445,-0.109915073474728,0.105449073419005,0.11338001701405,-0.17442347132914,-0.149245404450396,0.0936415796031389
